,day,year,DIN,Temp,po4,sio4,Date,month
1633,172,2015,3.029507889,16.22152592,0.160394268,1.355104156,6/21/2015,6
1634,173,2015,3.00647109,16.31171498,0.16235592,1.348040857,6/22/2015,6
1635,174,2015,2.98452362,16.40114357,0.164368574,1.341599787,6/23/2015,6
1636,175,2015,2.963667055,16.48979689,0.16643119,1.33578176,6/24/2015,6
1637,176,2015,2.943902779,16.57765974,0.168542717,1.330587509,6/25/2015,6
1638,177,2015,2.925231424,16.66471529,0.170702052,1.326017449,6/26/2015,6
1639,178,2015,2.907653434,16.75094627,0.172908081,1.322071914,6/27/2015,6
1640,179,2015,2.891169253,16.83633545,0.175159687,1.318751239,6/28/2015,6
1641,180,2015,2.875779325,16.92086557,0.177455757,1.316055758,6/29/2015,6
1642,181,2015,2.861484094,17.00451939,0.179795176,1.313985805,6/30/2015,6
1643,182,2015,2.848284004,17.08727965,0.182176828,1.312541715,7/1/2015,7
1644,183,2015,2.836179498,17.16912852,0.184599598,1.311723822,7/2/2015,7
1645,184,2015,2.82517102,17.25004577,0.187062373,1.31153246,7/3/2015,7
1646,185,2015,2.815259014,17.33001057,0.189564035,1.311967964,7/4/2015,7
1647,186,2015,2.806443924,17.40900212,0.192103472,1.313030669,7/5/2015,7
1648,187,2015,2.798726194,17.48699959,0.194679568,1.314720908,7/6/2015,7
1649,188,2015,2.792106268,17.56398217,0.197291207,1.317039016,7/7/2015,7
1650,189,2015,2.78658459,17.63992903,0.199937275,1.319985327,7/8/2015,7
1651,190,2015,2.782161603,17.71481936,0.202616657,1.323560176,7/9/2015,7
1652,191,2015,2.778837751,17.78863234,0.205328239,1.327763897,7/10/2015,7
1653,192,2015,2.776613478,17.86134715,0.208070904,1.332596825,7/11/2015,7
1654,193,2015,2.775489228,17.93294297,0.210843538,1.338059293,7/12/2015,7
1655,194,2015,2.775465445,18.00339899,0.213645027,1.344151637,7/13/2015,7
1656,195,2015,2.776542573,18.07269438,0.216474255,1.35087419,7/14/2015,7
1657,196,2015,2.778721055,18.14080832,0.219330107,1.358227287,7/15/2015,7
1658,197,2015,2.782001336,18.20771937,0.222211469,1.366211263,7/16/2015,7
1659,198,2015,2.786383859,18.27340352,0.225117225,1.374826451,7/17/2015,7
1660,199,2015,2.791869068,18.33783614,0.228046261,1.384073187,7/18/2015,7
1661,200,2015,2.798457403,18.400992,0.230997461,1.393951724,7/19/2015,7
1662,201,2015,2.806149287,18.46284357,0.233969715,1.404461996,7/20/2015,7
1663,202,2015,2.81494514,18.52336271,0.236961909,1.415603857,7/21/2015,7
1664,203,2015,2.824845382,18.58252132,0.239972932,1.427377161,7/22/2015,7
1665,204,2015,2.835850431,18.64029079,0.243001671,1.439781762,7/23/2015,7
1666,205,2015,2.847960515,18.69664021,0.246047019,1.452817434,7/24/2015,7
1667,206,2015,2.861174904,18.75153606,0.249107882,1.466483553,7/25/2015,7
1668,207,2015,2.875491909,18.80494276,0.252183186,1.480779097,7/26/2015,7
1669,208,2015,2.890909457,18.85682404,0.255271866,1.495702888,7/27/2015,7
1670,209,2015,2.907424711,18.90714232,0.258372873,1.511253428,7/28/2015,7
1671,210,2015,2.925034644,18.95585971,0.261485166,1.527429141,7/29/2015,7
1672,211,2015,2.943736227,19.00293833,0.264607702,1.544228451,7/30/2015,7
1673,212,2015,2.963526431,19.04834029,0.267739438,1.561649782,7/31/2015,7
1674,213,2015,2.984402229,19.0920277,0.270879332,1.579691557,8/1/2015,8
1675,214,2015,3.006360591,19.13396268,0.274026342,1.598352201,8/2/2015,8
1676,215,2015,3.02939849,19.17410735,0.277179425,1.617630138,8/3/2015,8
1677,216,2015,3.053512898,19.21242393,0.280337539,1.637523791,8/4/2015,8
1678,217,2015,3.078700785,19.24887476,0.283499641,1.658031585,8/5/2015,8
1679,218,2015,3.104959125,19.28342273,0.286664689,1.679151943,8/6/2015,8
1680,219,2015,3.132284887,19.31603082,0.289831641,1.700883289,8/7/2015,8
1681,220,2015,3.160675045,19.34666204,0.292999453,1.723224047,8/8/2015,8
1682,221,2015,3.190126569,19.37527939,0.296167083,1.746172642,8/9/2015,8
1683,222,2015,3.220636432,19.40184586,0.29933349,1.769727496,8/10/2015,8
1684,223,2015,3.252201605,19.42632446,0.30249763,1.793887034,8/11/2015,8
1685,224,2015,3.28481906,19.44867818,0.305658461,1.81864968,8/12/2015,8
1686,225,2015,3.318485768,19.46887003,0.308814941,1.844013858,8/13/2015,8
1687,226,2015,3.353198702,19.48686299,0.311966027,1.869977992,8/14/2015,8
1688,227,2015,3.388954832,19.50262007,0.315110677,1.896540505,8/15/2015,8
1689,228,2015,3.425751131,19.51610428,0.318247848,1.923699821,8/16/2015,8
1690,229,2015,3.463584566,19.52727941,0.321376512,1.951454291,8/17/2015,8
1691,230,2015,3.50245209,19.53611251,0.324495697,1.979801964,8/18/2015,8
1692,231,2015,3.54235047,19.54257237,0.327604461,2.008740745,8/19/2015,8
1693,232,2015,3.583275746,19.54663139,0.33070192,2.038268242,8/20/2015,8
1694,233,2015,3.625223773,19.54826294,0.333787206,2.068381988,8/21/2015,8
1695,234,2015,3.66819023,19.54744141,0.336859466,2.099079444,8/22/2015,8
1696,235,2015,3.712170074,19.54414546,0.339917912,2.130357781,8/23/2015,8
1697,236,2015,3.757158084,19.5383548,0.34296177,2.162214096,8/24/2015,8
1698,237,2015,3.803148859,19.53005032,0.345990285,2.194645415,8/25/2015,8
1699,238,2015,3.850136291,19.51921769,0.349002766,2.227648478,8/26/2015,8
1700,239,2015,3.898114092,19.50584375,0.351998542,2.261219953,8/27/2015,8
1701,240,2015,3.9470758,19.48991665,0.354976958,2.295356437,8/28/2015,8
1702,241,2015,3.997014255,19.47142974,0.35793743,2.330054247,8/29/2015,8
1703,242,2015,4.047922116,19.450379,0.360879408,2.36530956,8/30/2015,8
1704,243,2015,4.099792028,19.42676588,0.363802418,2.401118276,8/31/2015,8
1705,244,2015,4.152616635,19.40059314,0.366706002,2.437476223,9/1/2015,9
1706,245,2015,4.206388579,19.37186358,0.369589701,2.474379232,9/2/2015,9
1707,246,2015,4.261100501,19.34058142,0.372453057,2.511823133,9/3/2015,9
1708,247,2015,4.316745045,19.30675665,0.375295614,2.549803756,9/4/2015,9
1709,248,2015,4.373314852,19.27040218,0.378116912,2.588316931,9/5/2015,9
1710,249,2015,4.430802565,19.23153676,0.380916494,2.627358488,9/6/2015,9
1711,250,2015,4.489200826,19.19018211,0.383693902,2.666924256,9/7/2015,9
1712,251,2015,4.548502278,19.14636585,0.386448679,2.707010067,9/8/2015,9
1713,252,2015,4.608699562,19.10011707,0.389180366,2.747611749,9/9/2015,9
1714,253,2015,4.669785321,19.05146487,0.391888505,2.788725132,9/10/2015,9
1715,254,2015,4.731752198,19.00043834,0.394572639,2.830346047,9/11/2015,9
1716,255,2015,4.794592834,18.94706659,0.39723231,2.872470324,9/12/2015,9
1717,256,2015,4.858299872,18.89137872,0.399867059,2.915093792,9/13/2015,9
1718,257,2015,4.922865955,18.83340381,0.40247643,2.958212282,9/14/2015,9
1719,258,2015,4.988283724,18.77317097,0.405059963,3.001821622,9/15/2015,9
1720,259,2015,5.054545822,18.71070929,0.407617202,3.045917644,9/16/2015,9
1721,260,2015,5.121644891,18.64604787,0.410147688,3.090496178,9/17/2015,9
1722,261,2015,5.189573573,18.57921581,0.412650964,3.135553052,9/18/2015,9
1723,262,2015,5.258324508,18.5102435,0.415126592,3.181084041,9/19/2015,9
1724,263,2015,5.327890324,18.43916653,0.417574217,3.22708469,9/20/2015,9
1725,264,2015,5.398263644,18.36602302,0.419993526,3.273550433,9/21/2015,9
1726,265,2015,5.469437094,18.29085599,0.422384287,3.320476481,9/22/2015,9
1727,266,2015,5.541403299,18.21370971,0.424746291,3.367857995,9/23/2015,9
1728,267,2015,5.614154882,18.13462844,0.427079326,3.41569013,9/24/2015,9
1729,268,2015,5.687684468,18.05365644,0.429383181,3.463968044,9/25/2015,9
1730,269,2015,5.761984551,17.97083897,0.431657668,3.512686845,9/26/2015,9
1731,270,2015,5.837046965,17.88622538,0.433902696,3.561841387,9/27/2015,9
1732,271,2015,5.912862895,17.79986599,0.43611828,3.611426275,9/28/2015,9
1733,272,2015,5.989423397,17.71181117,0.438304452,3.661436063,9/29/2015,9
1734,273,2015,6.066719403,17.62211124,0.440461265,3.711865261,9/30/2015,9
1735,274,2015,6.144741353,17.53081655,0.442588854,3.76270819,10/1/2015,10
1736,275,2015,6.223479568,17.43797744,0.444687371,3.813959125,10/2/2015,10
1737,276,2015,6.302924365,17.34364426,0.446756969,3.865612341,10/3/2015,10
1738,277,2015,6.383066064,17.24786734,0.4487978,3.917662113,10/4/2015,10
1739,278,2015,6.463894983,17.15069703,0.45081002,3.970102716,10/5/2015,10
1740,279,2015,6.54540144,17.05218368,0.452793779,4.022928425,10/6/2015,10
1741,280,2015,6.627575754,16.95237762,0.454749232,4.076133516,10/7/2015,10
1742,281,2015,6.710408245,16.8513292,0.456676532,4.129712263,10/8/2015,10
1743,282,2015,6.79388923,16.74908876,0.458575831,4.183658941,10/9/2015,10
1744,283,2015,6.878009028,16.64570663,0.460447283,4.237967825,10/10/2015,10
1745,284,2015,6.962757959,16.54123318,0.46229104,4.292633191,10/11/2015,10
1746,285,2015,7.048126341,16.43571873,0.464107257,4.347649313,10/12/2015,10
1747,286,2015,7.134104492,16.32921363,0.465896086,4.403010467,10/13/2015,10
1748,287,2015,7.220682731,16.22176822,0.467657679,4.458710927,10/14/2015,10
1749,288,2015,7.307851376,16.11343284,0.469392191,4.514744968,10/15/2015,10
1750,289,2015,7.395600748,16.00425764,0.471099775,4.571106866,10/16/2015,10
1751,290,2015,7.483921164,15.89429194,0.472780582,4.627790895,10/17/2015,10
1752,291,2015,7.572802941,15.78358454,0.474434783,4.684791308,10/18/2015,10
1753,292,2015,7.662236392,15.6721825,0.47606261,4.742102263,10/19/2015,10
1754,293,2015,7.752211827,15.56013099,0.477664311,4.799717896,10/20/2015,10
1755,294,2015,7.842719559,15.44747478,0.479240134,4.857632343,10/21/2015,10
1756,295,2015,7.933749897,15.33425863,0.480790327,4.915839739,10/22/2015,10
1757,296,2015,8.025293152,15.22052732,0.482315139,4.974334221,10/23/2015,10
1758,297,2015,8.117339591,15.10632491,0.483814832,5.033109911,10/24/2015,10
1759,298,2015,8.2098793,14.9916927,0.485289723,5.092160879,10/25/2015,10
1760,299,2015,8.302902324,14.87667129,0.486740142,5.151481183,10/26/2015,10
1761,300,2015,8.396398703,14.76130125,0.488166419,5.21106488,10/27/2015,10
1762,301,2015,8.490358454,14.64562229,0.489568898,5.270906022,10/28/2015,10
1763,302,2015,8.584771462,14.52966947,0.490947982,5.330998634,10/29/2015,10
1764,303,2015,8.679627492,14.4134731,0.492304132,5.391336722,10/30/2015,10
1765,304,2015,8.774916291,14.29706256,0.493637821,5.451914289,10/31/2015,10
1766,305,2015,8.870627603,14.18046719,0.494949523,5.512725336,11/1/2015,11
1767,306,2015,8.966751173,14.06371636,0.496239711,5.573763865,11/2/2015,11
1768,307,2015,9.063276746,13.94683942,0.497508859,5.635023879,11/3/2015,11
1769,308,2015,9.160194066,13.82986574,0.49875744,5.69649938,11/4/2015,11
1770,309,2015,9.257492878,13.71282465,0.499985927,5.758184369,11/5/2015,11
1771,310,2015,9.355162928,13.59574554,0.501194793,5.82007285,11/6/2015,11
1772,311,2015,9.453193959,13.47865775,0.502384513,5.882158823,11/7/2015,11
1773,312,2015,9.551575717,13.36159064,0.50355556,5.944436291,11/8/2015,11
1774,313,2015,9.650297946,13.24457357,0.504708406,6.006899257,11/9/2015,11
1775,314,2015,9.749350391,13.1276359,0.505843525,6.069541722,11/10/2015,11
1776,315,2015,9.848722798,13.01080699,0.506961391,6.132357688,11/11/2015,11
1777,316,2015,9.94840491,12.89411618,0.508062477,6.195341158,11/12/2015,11
1778,317,2015,10.04838647,12.77759285,0.509147256,6.258486133,11/13/2015,11
1779,318,2015,10.14865723,12.66126635,0.510216201,6.321786616,11/14/2015,11
1780,319,2015,10.24920693,12.54516603,0.511269787,6.385236608,11/15/2015,11
1781,320,2015,10.35002531,12.42932126,0.512308487,6.448830113,11/16/2015,11
1782,321,2015,10.45110213,12.31376139,0.513332773,6.512561132,11/17/2015,11
1783,322,2015,10.55242712,12.19851436,0.51434312,6.576423711,11/18/2015,11
1784,323,2015,10.65399014,12.08360098,0.515340011,6.640412127,11/19/2015,11
1785,324,2015,10.75578144,11.96903497,0.516323933,6.704520891,11/20/2015,11
1786,325,2015,10.85779138,11.85482866,0.517295372,6.768744562,11/21/2015,11
1787,326,2015,10.96001031,11.74099434,0.518254816,6.833077758,11/22/2015,11
1788,327,2015,11.0624286,11.62754434,0.519202749,6.897515324,11/23/2015,11
1789,328,2015,11.16503675,11.51448965,0.520139651,6.962052226,11/24/2015,11
1790,329,2015,11.26782594,11.40183474,0.521065991,7.026683749,11/25/2015,11
1791,330,2015,11.37078825,11.28957639,0.521982223,7.09140558,11/26/2015,11
1792,331,2015,11.47391645,11.17770514,0.522888785,7.156213751,11/27/2015,11
1793,332,2015,11.57720351,11.06621025,0.523786111,7.221104366,11/28/2015,11
1794,333,2015,11.68064239,10.95508103,0.524674636,7.286073527,11/29/2015,11
1795,334,2015,11.78422603,10.84430674,0.525554795,7.351117338,11/30/2015,11
1796,335,2015,11.88794739,10.73387566,0.526427021,7.416231901,12/1/2015,12
1797,336,2015,11.99179942,10.62377202,0.527291749,7.48141332,12/2/2015,12
1798,337,2015,12.09577507,10.51397905,0.528149413,7.546657696,12/3/2015,12
1799,338,2015,12.1998673,10.40447997,0.529000449,7.611961134,12/4/2015,12
1800,339,2015,12.30406906,10.29525801,0.529845289,7.677319736,12/5/2015,12
1801,340,2015,12.40837331,10.18629638,0.53068437,7.742729605,12/6/2015,12
1802,341,2015,12.51277299,10.07757832,0.531518125,7.808186843,12/7/2015,12
1803,342,2015,12.61726106,9.969087046,0.532346989,7.873687554,12/8/2015,12
1804,343,2015,12.72183048,9.860805785,0.533171396,7.939227841,12/9/2015,12
1805,344,2015,12.82647419,9.75271776,0.53399178,8.004803807,12/10/2015,12
1806,345,2015,12.93118516,9.644806195,0.534808577,8.070411554,12/11/2015,12
1807,346,2015,13.03595633,9.537054316,0.53562222,8.136047186,12/12/2015,12
1808,347,2015,13.14078065,9.429445345,0.536433144,8.201706805,12/13/2015,12
1809,348,2015,13.24565109,9.321962508,0.537241768,8.267386654,12/14/2015,12
1810,349,2015,13.35056064,9.214589037,0.538048453,8.333083537,12/15/2015,12
1811,350,2015,13.45550228,9.107308162,0.538853543,8.398794395,12/16/2015,12
1812,351,2015,13.56046936,9.000103422,0.539657367,8.464516324,12/17/2015,12
1813,352,2015,13.66545663,8.892959579,0.540460185,8.530247037,12/18/2015,12
1814,353,2015,13.77045919,8.785861701,0.541262239,8.595984397,12/19/2015,12
1815,354,2015,13.87547251,8.678795491,0.542063756,8.661726436,12/20/2015,12
1816,355,2015,13.98049362,8.571749936,0.542864883,8.72747186,12/21/2015,12
1817,356,2015,14.08551992,8.464717652,0.54366575,8.793219539,12/22/2015,12
1818,357,2015,14.19054881,8.357692003,0.544466487,8.858968346,12/23/2015,12
1819,358,2015,14.29557814,8.250667461,0.545267203,8.924717341,12/24/2015,12
1820,359,2015,14.40060747,8.143642918,0.546067919,8.990466336,12/25/2015,12
1821,360,2015,14.50563679,8.036618376,0.546868635,9.056215331,12/26/2015,12
1822,361,2015,14.61066612,7.929593834,0.547669351,9.121964326,12/27/2015,12
1823,362,2015,14.71569545,7.822569291,0.548470066,9.187713321,12/28/2015,12
1824,363,2015,14.82072478,7.715544749,0.549270782,9.253462316,12/29/2015,12
1825,364,2015,14.9257541,7.608520206,0.550071498,9.319211311,12/30/2015,12
1826,365,2015,15.03078343,7.501495664,0.550872214,9.384960306,12/31/2015,12
1827,1,2016,16.75581645,8.043729232,0.714221669,8.629876505,1/1/2016,1
1828,2,2016,16.64530826,8.006758997,0.708022811,8.571519922,1/2/2016,1
1829,3,2016,16.53480006,7.969788761,0.701823953,8.513163338,1/3/2016,1
1830,4,2016,16.42429187,7.932818526,0.695625095,8.454806755,1/4/2016,1
1831,5,2016,16.31378368,7.89584829,0.689426237,8.396450171,1/5/2016,1
1832,6,2016,16.20327548,7.858878055,0.683227379,8.338093588,1/6/2016,1
1833,7,2016,16.09276729,7.82190782,0.677028521,8.279737005,1/7/2016,1
1834,8,2016,15.9822591,7.784937584,0.670829663,8.221380421,1/8/2016,1
1835,9,2016,15.8717509,7.747967349,0.664630805,8.163023838,1/9/2016,1
1836,10,2016,15.76124271,7.710997113,0.658431947,8.104667254,1/10/2016,1
1837,11,2016,15.65073452,7.674026878,0.652233089,8.046310671,1/11/2016,1
1838,12,2016,15.54022632,7.637056642,0.646034231,7.987954088,1/12/2016,1
1839,13,2016,15.42971813,7.600086407,0.639835373,7.929597504,1/13/2016,1
1840,14,2016,15.31920994,7.563116172,0.633636516,7.871240921,1/14/2016,1
1841,15,2016,15.20870174,7.526145936,0.627437658,7.812884337,1/15/2016,1
1842,16,2016,15.09819355,7.489175701,0.6212388,7.754527754,1/16/2016,1
1843,17,2016,14.98768537,7.452208161,0.615039999,7.696171398,1/17/2016,1
1844,18,2016,14.87717725,7.415259299,0.60884154,7.637816408,1/18/2016,1
1845,19,2016,14.76666927,7.378357808,0.602643766,7.579464149,1/19/2016,1
1846,20,2016,14.65616148,7.341534888,0.596447018,7.521115988,1/20/2016,1
1847,21,2016,14.54565451,7.304823684,0.590251691,7.462773494,1/21/2016,1
1848,22,2016,14.43515116,7.268265131,0.584058379,7.404439063,1/22/2016,1
1849,23,2016,14.32465479,7.231903699,0.57786773,7.346115293,1/23/2016,1
1850,24,2016,14.21416874,7.195790223,0.571680392,7.287804784,1/24/2016,1
1851,25,2016,14.10369638,7.159977127,0.56549701,7.229510134,1/25/2016,1
1852,26,2016,13.99324106,7.124516833,0.559318233,7.171233943,1/26/2016,1
1853,27,2016,13.88280613,7.089461765,0.553144708,7.11297881,1/27/2016,1
1854,28,2016,13.77239494,7.054864347,0.546977081,7.054747334,1/28/2016,1
1855,29,2016,13.6620113,7.020777597,0.540816038,6.99654228,1/29/2016,1
1856,30,2016,13.55166079,6.987256917,0.534662422,6.938367072,1/30/2016,1
1857,31,2016,13.44134941,6.954358302,0.528517113,6.880225299,1/31/2016,1
1858,32,2016,13.3310832,6.922137748,0.522380993,6.82212055,2/1/2016,2
1859,33,2016,13.22086816,6.89065125,0.516254942,6.764056414,2/2/2016,2
1860,34,2016,13.11071033,6.859954805,0.510139841,6.706036482,2/3/2016,2
1861,35,2016,13.00061572,6.830104408,0.50403657,6.648064341,2/4/2016,2
1862,36,2016,12.89059035,6.801156056,0.497946012,6.590143581,2/5/2016,2
1863,37,2016,12.78064024,6.773165743,0.491869046,6.532277792,2/6/2016,2
1864,38,2016,12.6707714,6.746189465,0.485806554,6.474470563,2/7/2016,2
1865,39,2016,12.56098987,6.72028322,0.479759416,6.416725482,2/8/2016,2
1866,40,2016,12.45130166,6.695503001,0.473728514,6.35904614,2/9/2016,2
1867,41,2016,12.34171278,6.671904806,0.467714728,6.301436124,2/10/2016,2
1868,42,2016,12.23222927,6.649544629,0.461718939,6.243899026,2/11/2016,2
1869,43,2016,12.12285713,6.628478468,0.455742029,6.186438433,2/12/2016,2
1870,44,2016,12.01360239,6.608762316,0.449784877,6.129057936,2/13/2016,2
1871,45,2016,11.90447107,6.590452171,0.443848365,6.071761123,2/14/2016,2
1872,46,2016,11.79546919,6.573604029,0.437933374,6.014551583,2/15/2016,2
1873,47,2016,11.68660277,6.558273884,0.432040784,5.957432907,2/16/2016,2
1874,48,2016,11.57787806,6.54451607,0.426171491,5.900408768,2/17/2016,2
1875,49,2016,11.4693023,6.532378269,0.420326448,5.843483185,2/18/2016,2
1876,50,2016,11.36088317,6.521906498,0.414506631,5.78666034,2/19/2016,2
1877,51,2016,11.25262925,6.513146777,0.408713069,5.72994473,2/20/2016,2
1878,52,2016,11.14454935,6.506145123,0.402946798,5.673340932,2/21/2016,2
1879,53,2016,11.03665227,6.500945564,0.397208866,5.61685359,2/22/2016,2
1880,54,2016,10.92894683,6.497584156,0.391500354,5.560487622,2/23/2016,2
1881,55,2016,10.82144185,6.496094963,0.385822352,5.504248016,2/24/2016,2
1882,56,2016,10.71414615,6.496512049,0.380175949,5.448139758,2/25/2016,2
1883,57,2016,10.60706857,6.498869479,0.374562236,5.392167837,2/26/2016,2
1884,58,2016,10.50021791,6.503199115,0.368982306,5.336337291,2/27/2016,2
1885,59,2016,10.39360303,6.509524018,0.363437264,5.280653372,2/28/2016,2
1886,60,2016,10.28723274,6.517865047,0.357928221,5.225121382,2/29/2016,2
1887,61,2016,10.18111591,6.52824306,0.352456286,5.169746625,3/1/2016,3
1888,62,2016,10.07526135,6.540678916,0.347022569,5.114534406,3/2/2016,3
1889,63,2016,9.969678021,6.555191184,0.341628179,5.059490064,3/3/2016,3
1890,64,2016,9.864375363,6.57178927,0.336274215,5.004619094,3/4/2016,3
1891,65,2016,9.75936292,6.590480294,0.330961779,4.94992703,3/5/2016,3
1892,66,2016,9.654650242,6.61127137,0.325691971,4.895419402,3/6/2016,3
1893,67,2016,9.550246878,6.634169617,0.32046589,4.841101744,3/7/2016,3
1894,68,2016,9.446162377,6.659182152,0.315284637,4.786979589,3/8/2016,3
1895,69,2016,9.342406289,6.686316092,0.31014931,4.733058468,3/9/2016,3
1896,70,2016,9.238988162,6.715578553,0.305061012,4.679343914,3/10/2016,3
